,DOY,Location,plant_C_ medlyn_W1_fix,photo_medlyn_W1_fix,AR_medlyn_W1_fix,plant_C_new_W1_fix,photo_new_W1_fix,AR_new_W1_fix,plant_C_medlyn_W12_fix,photo_medlyn_W12_fix,AR_medlyn_W12_fix,plant_C_new_W12_fix,photo_new_W12_fix,AR_new_W12_fix,plant_C_ medlyn_W1_var,photo_medlyn_W1_var,AR_medlyn_W1_var,plant_C_ new_W1_var,photo_new_W1_var,AR_new_W1_var,plant_C_ medlyn_W12_var,photo_medlyn_W12_var,AR_medlyn_W12_var,plant_C_ new_W12_var,photo_new_W12_var,AR_new_W12_var
87,Oct_18,Albuquerque,0.121737369,0.149611358,5.36741822,0.121749666,0.149623655,5.367859391,0.171114878,0.254170051,3.060255493,0.171135769,0.254190942,3.060507029,0.091957902,0.119831891,4.299057795,0.091940551,0.11981454,4.298435322,0.120523473,0.203578647,2.451125419,0.120493997,0.20354917,2.450770513
88,Oct_18,London,0.025241858,0.038234381,2.942798899,0.025314231,0.038306754,2.948369259,0.026295594,0.064955192,1.680182786,0.026418546,0.065078145,1.683363167,0.078668581,0.091661104,7.054912071,0.078774088,0.091766611,7.063032695,0.11706058,0.155720179,4.027982279,0.117239823,0.155899422,4.032618726
89,Oct_19,Albuquerque,0.096235627,0.119956296,5.057036786,0.096275462,0.119996131,5.058716145,0.132951489,0.203789995,2.876825145,0.133019164,0.20385767,2.877780491,0.097811172,0.121531841,5.123457566,0.097797056,0.121517725,5.122862479,0.135628134,0.206466639,2.91461031,0.135604153,0.206442658,2.914271779
90,Oct_19,London,0.038154554,0.051444893,3.870848914,0.038219545,0.051509884,3.875738974,0.047575906,0.087398118,2.194707762,0.047686316,0.087508528,2.197480346,0.088697839,0.101988178,7.673858472,0.088775208,0.102065547,7.679679892,0.13344231,0.173264522,4.350951724,0.133573749,0.173395961,4.354252374
91,Aug_17,Albuquerque,0.058444983,0.130449639,1.811683395,0.058438191,0.130442847,1.811589067,0.005129636,0.221616807,1.023694873,0.005118097,0.221605268,1.023641573,-0.028512638,0.043492017,0.604016738,-0.028728984,0.043275672,0.601012135,-0.142599945,0.073887226,0.341300715,-0.142967487,0.073519684,0.339602959
92,Aug_17,London,0.135201882,0.172400726,4.634572169,0.135192926,0.17239177,4.634331402,0.180757636,0.292886195,2.612057065,0.18074242,0.292870979,2.611921368,0.053385781,0.090584624,2.435146237,0.053395624,0.090594468,2.435410857,0.041762823,0.153891382,1.372454825,0.041779546,0.153908105,1.372603965
93,Aug_18,Albuquerque,0.044065475,0.11426425,1.627724283,0.044062818,0.114261592,1.62768642,-0.01767956,0.194119956,0.916526912,-0.017684075,0.194115441,0.916505592,-0.033708139,0.036490636,0.5198187,-0.033555541,0.036643234,0.521992497,-0.149806718,0.061992798,0.292695657,-0.149547474,0.062252042,0.293919662
94,Aug_18,London,0.133939737,0.170797594,4.633953476,0.133930201,0.170788057,4.633694747,0.179000693,0.290162683,2.610268871,0.178984492,0.290146483,2.61012313,0.061866683,0.09872454,2.678520902,0.061862145,0.098720002,2.678397789,0.056558039,0.167720029,1.508789366,0.05655033,0.16771232,1.508720018
95,Aug_19,Albuquerque,-0.001508586,0.06654238,0.97783153,-0.001507281,0.066543685,0.97785071,-0.091980946,0.113046765,0.551373103,-0.091978728,0.113048983,0.551383918,-0.037556706,0.030494259,0.448109136,-0.037511119,0.030539846,0.448779032,-0.153221969,0.051805742,0.252676783,-0.153144522,0.051883189,0.253054519
96,Aug_19,London,0.135880649,0.172104238,4.751164777,0.135875636,0.172099225,4.751026376,0.183006841,0.292382501,2.673195314,0.182998324,0.292373983,2.673117444,0.061635889,0.097859478,2.701540114,0.061607502,0.097831091,2.700756463,0.056874742,0.166250402,1.519994509,0.056826517,0.166202177,1.519553595
97,May_17,Albuquerque,0.125525652,0.153188409,5.537712875,0.125550059,0.153212817,5.538595191,0.177080277,0.260246991,3.129220527,0.177121741,0.260288456,3.129719102,0.075106539,0.102769297,3.715077792,0.07484042,0.102503177,3.705457667,0.091424825,0.17459154,2.099295856,0.090972723,0.174139438,2.093859768
98,May_17,London,0.122671077,0.142361598,7.229955876,0.122748164,0.142438685,7.233870822,0.182830961,0.24185366,4.097638068,0.182961922,0.241984622,4.099856896,0.130740013,0.150430534,7.639743717,0.130063318,0.149753839,7.605377174,0.196539024,0.255561723,4.32988876,0.195389407,0.254412107,4.310411234
99,May_18,Albuquerque,0.152831906,0.184447056,5.834134966,0.152827024,0.184442175,5.833980573,0.218636751,0.313351328,3.308374882,0.218628458,0.313343036,3.30828733,0.072697946,0.104313097,3.299465426,0.072652323,0.104267474,3.298022355,0.082499676,0.177214254,1.871034627,0.082422169,0.177136746,1.870216302
100,May_18,London,0.122646153,0.140479428,7.877376664,0.122673108,0.140506383,7.878888158,0.184495317,0.238656101,4.406437275,0.184541109,0.238701894,4.407282773,0.116650145,0.134483421,7.541150868,0.116462072,0.134295348,7.530604677,0.174308888,0.228469673,4.218359702,0.173989376,0.228150161,4.212460387
101,May_19,Albuquerque,0.106315904,0.129668493,5.552638866,0.106348973,0.129701562,5.554054948,0.150292489,0.220289742,3.147119827,0.15034867,0.220345922,3.147922433,0.083764791,0.10711738,4.586959506,0.08345318,0.106805769,4.573615774,0.111981109,0.181978362,2.599792919,0.111451724,0.181448977,2.59222997
102,May_19,London,0.127852757,0.155094533,5.693260833,0.127846994,0.155088769,5.693049275,0.180265376,0.263485245,3.166133869,0.180255585,0.263475454,3.166016218,0.062766489,0.090008265,3.304052825,0.062769131,0.090010907,3.304149805,0.069692354,0.152912223,1.837448496,0.069696842,0.152916711,1.837502429
103,Oct_17,Albuquerque,0.109348593,0.143029235,4.246630267,0.109338602,0.143019245,4.24633364,0.142271864,0.242987889,2.412604038,0.142254891,0.242970916,2.412435517,0.027309788,0.06099043,1.810845227,0.027353468,0.06103411,1.81214211,0.002898707,0.103614732,1.028780994,0.002972914,0.103688939,1.029517781
104,Oct_17,London,0.049688564,0.062572902,4.856508718,0.049725417,0.062609755,4.85936904,0.068245057,0.106303144,2.79318152,0.068307666,0.106365753,2.794826611,0.05376783,0.066652169,5.173115318,0.053807459,0.066691797,5.176191047,0.075175196,0.113233282,2.975275233,0.07524252,0.113300606,2.977044213
105,Oct_18,Albuquerque,0.11710854,0.144982529,5.201355559,0.117113992,0.144987982,5.201551176,0.163251105,0.246306279,2.965574187,0.163260368,0.246315542,2.965685718,0.058963236,0.086837226,3.115349758,0.058814525,0.086688514,3.110014629,0.06446987,0.147525044,1.776229431,0.064217229,0.147272403,1.773187585
106,Oct_18,London,0.085641184,0.098633706,7.591574821,0.085756945,0.098749468,7.60048465,0.128906116,0.167565715,4.334388372,0.129102779,0.167762378,4.339475414,0.119696006,0.132688529,10.2126842,0.11938119,0.132373712,10.18845362,0.186760788,0.225420387,5.83090343,0.186225956,0.224885555,5.817069043
107,Oct_19,Albuquerque,0.122279889,0.146000558,6.154993278,0.122302202,0.146022871,6.155933922,0.177197271,0.248035777,3.50142587,0.177235177,0.248073683,3.501960979,0.080763364,0.104484033,4.404767527,0.080519149,0.104239818,4.3944721,0.106666145,0.177504651,2.505765038,0.106251257,0.177089763,2.499908221
108,Oct_19,London,0.099183859,0.112474197,8.462854136,0.099297188,0.112587527,8.471381345,0.15125668,0.191078892,4.798299307,0.151449212,0.191271424,4.803134095,0.120929867,0.134220205,10.09908091,0.120461952,0.133752291,10.06387377,0.188200292,0.228022504,5.726013014,0.187405366,0.227227578,5.706051145
109,Aug_17,Albuquerque,0.026733406,0.098738061,1.371273292,0.026733045,0.0987377,1.371268281,-0.048744171,0.167743,0.774840373,-0.048744783,0.167742387,0.774837542,0.065221062,0.137225717,1.905789509,0.06522268,0.137227336,1.905811986,0.016641303,0.233128474,1.076869698,0.016644053,0.233131224,1.076882398
110,Aug_17,London,0.110935125,0.148133969,3.982219719,0.11092659,0.148125434,3.981990267,0.139531602,0.251660161,2.244389509,0.139517102,0.251645661,2.244260189,0.123330734,0.160529578,4.315445373,0.123327941,0.160526785,4.315370279,0.160590114,0.272718673,2.432196363,0.160585369,0.272713928,2.43215404
111,Aug_18,Albuquerque,0.013990358,0.084189133,1.199296331,0.013990924,0.084189698,1.199304386,-0.068773235,0.143026281,0.675290879,-0.068772274,0.143027242,0.675295415,0.057274751,0.127473526,1.815893892,0.057276275,0.12747505,1.815915596,0.004761266,0.216560782,1.022480059,0.004763854,0.21656337,1.02249228
112,Aug_18,London,0.113001806,0.149859663,4.065881092,0.112995487,0.149853343,4.065709633,0.143429898,0.254591889,2.290278248,0.143419162,0.254581153,2.290181666,0.125466975,0.162324832,4.404076804,0.125465389,0.162323246,4.404033762,0.164606584,0.275768574,2.480781183,0.164603889,0.275765879,2.480756937
113,Aug_19,Albuquerque,-0.015759812,0.052291153,0.76841163,-0.015758094,0.052292872,0.768436886,-0.116191908,0.088835803,0.433286811,-0.116188988,0.088838723,0.433301052,0.018185314,0.086236279,1.267230797,0.018189504,0.08624047,1.267292376,-0.058523597,0.146504115,0.714557626,-0.058516477,0.146511234,0.714592349
114,Aug_19,London,0.114808549,0.151032137,4.169441612,0.114799551,0.151023139,4.169193207,0.147208109,0.256583769,2.345894596,0.147192823,0.256568482,2.345754834,0.124110879,0.160334467,4.426244717,0.124108395,0.160331984,4.426176158,0.163011546,0.272387206,2.490382294,0.163007327,0.272382987,2.49034372
115,May_17,Albuquerque,0.097932434,0.125595192,4.540226728,0.097931177,0.125593935,4.540181297,0.130203023,0.213369738,2.565566507,0.130200888,0.213367603,2.565540835,0.077418327,0.105081084,3.798648191,0.077500422,0.105163179,3.801615901,0.095352249,0.178518964,2.14651936,0.095491717,0.178658432,2.148196337
116,May_17,London,0.101172766,0.120863287,6.138145741,0.101202217,0.120892738,6.139641403,0.146308155,0.205330854,3.478845526,0.146358187,0.205380886,3.479693205,0.028207322,0.047897843,2.432533049,0.028386819,0.04807734,2.441648956,0.022349446,0.081372146,1.378658486,0.022654388,0.081677087,1.383825003
117,May_18,Albuquerque,0.123223797,0.154838947,4.897618508,0.123212216,0.154827367,4.897252226,0.168336462,0.263051039,2.777302574,0.168316789,0.263031366,2.777094865,0.111192549,0.1428077,4.517065291,0.111258134,0.142873285,4.519139775,0.147896952,0.24261153,2.56150148,0.148008373,0.24272295,2.562677862
118,May_18,London,0.108456989,0.126290265,7.08172006,0.108469536,0.126302811,7.082423609,0.160389791,0.214550576,3.961363862,0.160411106,0.214571891,3.961757412,0.047672149,0.065505425,3.673213304,0.047791498,0.065624773,3.679905774,0.05712433,0.111285115,2.054717542,0.057327088,0.111487873,2.058461168
119,May_19,Albuquerque,0.086512935,0.109865524,4.704639997,0.086516254,0.109868843,4.704782117,0.116649845,0.186647098,2.666491765,0.116655484,0.186652737,2.666572316,0.043644773,0.066997362,2.868947942,0.043729423,0.067082012,2.87257282,0.043822467,0.11381972,1.626059819,0.043966277,0.11396353,1.628114324
120,May_19,London,0.111632626,0.138874401,5.097846934,0.1116254,0.138867175,5.097581682,0.152709502,0.235929371,2.835012537,0.152697226,0.235917095,2.834865025,0.118383004,0.145624779,5.34564202,0.118391432,0.145633208,5.345951428,0.164177508,0.247397377,2.972816238,0.164191828,0.247411696,2.972988306
121,Oct_17,Albuquerque,0.082108177,0.11578882,3.437844757,0.082101014,0.115781656,3.437632063,0.095993975,0.19671,1.953115204,0.095981805,0.19669783,1.952994368,0.092191059,0.125871702,3.737212031,0.092228186,0.125908829,3.738314355,0.113123467,0.213839493,2.123192336,0.113186541,0.213902566,2.12381859
122,Oct_17,London,0.043997371,0.05688171,4.414794738,0.044025575,0.056909914,4.416983759,0.058576469,0.096634555,2.539133314,0.058624384,0.09668247,2.540392311,-0.007444958,0.005439381,0.422169978,-0.007389118,0.00549522,0.42650389,-0.028817293,0.009240794,0.242807632,-0.028722428,0.009335658,0.245300246
123,Oct_18,Albuquerque,0.09528674,0.12316073,4.418482344,0.095279675,0.123153664,4.418228874,0.126178733,0.209233907,2.519215815,0.12616673,0.209221904,2.519071298,0.093762797,0.121636787,4.363809769,0.093803558,0.121677548,4.365272092,0.123589755,0.206644928,2.488044022,0.123659002,0.206714175,2.488877772
124,Oct_18,London,0.066877473,0.079869995,6.147381719,0.066936185,0.079928707,6.15190063,0.097029035,0.135688634,3.509830367,0.097128779,0.135788378,3.512410427,-0.001788447,0.011204076,0.862348014,-0.001703989,0.011288534,0.868848492,-0.019625345,0.019034254,0.492355182,-0.019481863,0.019177736,0.496066612
125,Oct_19,Albuquerque,0.097822788,0.121543457,5.123947236,0.09782747,0.121548139,5.124144647,0.135647866,0.206486372,2.914888871,0.135655822,0.206494328,2.915001174,0.069758864,0.093479533,3.940847224,0.069836768,0.093557437,3.944131455,0.087970945,0.158809451,2.24185207,0.088103294,0.1589418,2.243720389
126,Oct_19,London,0.078783143,0.092073481,6.927850649,0.078836306,0.092126645,6.931850812,0.116598542,0.156420754,3.92797754,0.11668886,0.156511072,3.930245567,0.010853414,0.024143753,1.816639383,0.010963176,0.024253515,1.824898196,0.001194853,0.041017065,1.030004695,0.001381325,0.041203537,1.034687306
127,Aug_17,Albuquerque,0.017652989,0.089657645,1.245164555,0.017652408,0.089657064,1.24515648,-0.064170605,0.152316566,0.703582411,-0.064171593,0.152315578,0.703577848,0.003262266,0.075266922,1.045306327,0.003267943,0.075272598,1.045385157,-0.088618554,0.127868617,0.590652169,-0.088608911,0.12787826,0.590696712
128,Aug_17,London,0.052448397,0.089647241,2.409946972,0.052450281,0.089649125,2.409997623,0.040170331,0.15229889,1.358252452,0.040173532,0.152302091,1.358280999,0.140383335,0.177582179,4.773862863,0.140395914,0.177594758,4.774201029,0.189560243,0.301688802,2.690561666,0.189581614,0.301710173,2.690752258
129,Aug_18,Albuquerque,0.017898837,0.088097612,1.254973637,0.017898804,0.088097579,1.254973174,-0.062133243,0.149666274,0.706641244,-0.062133298,0.149666218,0.706640983,-0.05715108,0.013047694,0.185867834,-0.057142514,0.013056261,0.18598987,-0.189633197,0.022166319,0.104657081,-0.189618643,0.022180873,0.104725796
130,Aug_18,London,0.05728282,0.094140677,2.554154933,0.057286138,0.094143995,2.554244956,0.048770657,0.159932648,1.438735013,0.048776294,0.159938285,1.438785721,0.138540103,0.17539796,4.758767204,0.138560747,0.175418604,4.759327297,0.186816112,0.297978102,2.680575443,0.186851183,0.298013173,2.68089094
131,Aug_19,Albuquerque,-0.004088277,0.063962688,0.939923304,-0.004089993,0.063960972,0.939898086,-0.096363503,0.108664208,0.529997666,-0.096366418,0.108661293,0.529983447,-0.044392462,0.023658504,0.347658606,-0.044392239,0.023658726,0.347661872,-0.16483502,0.040192691,0.196035409,-0.164834642,0.040193069,0.196037251
132,Aug_19,London,0.055394732,0.09161832,2.529244728,0.05539843,0.091622019,2.52934683,0.046271836,0.155647495,1.423054234,0.046278119,0.155653779,1.423111681,0.140104133,0.176327722,4.867759631,0.140106129,0.176329717,4.867814708,0.190181986,0.299557645,2.738796241,0.190185375,0.299561035,2.73882723
133,May_17,Albuquerque,0.036958773,0.064621531,2.336048046,0.036982219,0.064644976,2.336895591,0.02661678,0.109783495,1.320041263,0.026656611,0.109823326,1.320520189,0.133022449,0.160685206,5.808719738,0.133005494,0.160668251,5.808106812,0.189816351,0.272983065,3.282359605,0.189787546,0.272954261,3.282013256
134,May_17,London,0.029670455,0.049360976,2.506839507,0.029719954,0.049410475,2.509353362,0.024835117,0.083857816,1.420772294,0.024919209,0.083941909,1.422197042,0.131058529,0.15074905,7.655919856,0.13104313,0.150733651,7.65513777,0.197080141,0.256102841,4.339056722,0.197053979,0.256076679,4.338613469
135,May_18,Albuquerque,0.04381979,0.07543494,2.386037661,0.043837181,0.075452332,2.386587769,0.033439481,0.128154058,1.353055271,0.033469027,0.128183604,1.353367222,0.159222597,0.190837748,6.036275132,0.159219291,0.190834442,6.036170552,0.229493697,0.324208274,3.423002921,0.22948808,0.324202657,3.422943617
136,May_18,London,0.035486367,0.053319642,2.989896167,0.035528246,0.053361521,2.992244534,0.036422285,0.09058307,1.672484443,0.036493432,0.090654217,1.673798069,0.125234929,0.143068205,8.022542165,0.12523106,0.143064335,8.022325207,0.188893308,0.243054093,4.487639774,0.188886735,0.24304752,4.487518413
137,May_19,Albuquerque,0.025289433,0.048642021,2.082939138,0.025318379,0.048670968,2.08417868,0.012639154,0.082636407,1.180566433,0.012688331,0.082685583,1.18126898,0.112554961,0.13590755,5.819806553,0.112531635,0.135884224,5.81880768,0.160891828,0.230889081,3.298544896,0.1608522,0.230849453,3.297978756
138,May_19,London,0.059784377,0.087026152,3.194584452,0.05979351,0.087035286,3.194919733,0.064626136,0.147846004,1.77657099,0.064641653,0.147861521,1.776757446,0.131244314,0.15848609,5.817759222,0.131251569,0.158493344,5.818025509,0.186027186,0.269247055,3.235369862,0.18603951,0.269259379,3.23551795
139,Oct_17,Albuquerque,0.036665501,0.070346143,2.088622383,0.036665543,0.070346185,2.088623623,0.018792835,0.11950886,1.186592305,0.018792906,0.119508931,1.186593009,0.114329749,0.148010392,4.394524021,0.114351771,0.148032413,4.395177846,0.150734195,0.25145022,2.496625731,0.150771606,0.251487631,2.496997184
140,Oct_17,London,0.007626008,0.020510346,1.591882001,0.007675377,0.020559715,1.595713685,-0.003213701,0.034844385,0.915557995,-0.00312983,0.034928256,0.917761757,0.051013982,0.063898321,4.959379241,0.051018759,0.063903098,4.959750004,0.070496769,0.108554856,2.852346665,0.070504885,0.108562971,2.852559906
141,Oct_18,Albuquerque,0.033944499,0.061818489,2.21778404,0.03395178,0.061825769,2.218045225,0.021966321,0.105021494,1.264478659,0.021978689,0.105033863,1.264627574,0.122293501,0.150167491,5.38736989,0.1222801,0.15015409,5.386889122,0.172059674,0.255114847,3.071631019,0.172036907,0.255092081,3.071356908
142,Oct_18,London,0.012492818,0.025485341,1.961539102,0.012541398,0.025533921,1.965278156,0.004636649,0.043296247,1.119935254,0.004719179,0.043378778,1.122070056,0.094288449,0.107280972,8.257131909,0.094298848,0.10729137,8.257932247,0.143596685,0.182256284,4.714386327,0.14361435,0.182273949,4.714843277
143,Oct_19,Albuquerque,0.030169592,0.053890261,2.271869344,0.030187298,0.053907967,2.272615773,0.020713971,0.091552477,1.292411175,0.020744051,0.091582556,1.2928358,0.128898196,0.152618865,6.43400339,0.128873765,0.152594434,6.432973444,0.188440905,0.259279411,3.660147932,0.1883994,0.259237906,3.65956202
144,Oct_19,London,0.017964964,0.031255302,2.351731075,0.018009622,0.03129996,2.355091251,0.013276443,0.053098655,1.333392897,0.01335231,0.053174522,1.335298061,0.108014462,0.121304801,9.127291935,0.108014464,0.121304803,9.127292102,0.166258716,0.206080928,5.175024627,0.166258719,0.206080931,5.175024722
145,Aug_17,Albuquerque,-0.035227392,0.036777263,0.510762295,-0.034669116,0.037335539,0.518515631,-0.15400743,0.062479741,0.288607129,-0.153058992,0.063428179,0.292988165,0.035948683,0.107953339,1.499254978,0.035947087,0.107951742,1.499232809,-0.033088625,0.183398546,0.847156649,-0.033091336,0.183395835,0.847144123
